scheme_code,scheme_name_x, nav_date, nav,normalized_name_x,matched_name,matched_scheme_name,Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name_y,Net Asset Value,Date,normalized_name_y
45708,HDFC NIFTY50 Equal Weight Index Fund-Reg(G),7/22/2024 12:00:00 AM,17.0769,hdfcnifty50equalweightindexfundregg,hdfcnifty50equalweightindexfundgrowthoption,HDFC NIFTY50 Equal weight Index Fund - Growth Option,149106.0,INF179KC1BN6,-,HDFC NIFTY50 Equal weight Index Fund - Growth Option,17.0769,22-Jul-24,hdfcnifty50equalweightindexfundgrowthoption
46890,HDFC NIFTY50 Value 20 ETF,7/22/2024 12:00:00 AM,142.0488,hdfcnifty50value20etf,,,,,,,,,
48009,HDFC Non-Cyclical Consumer Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,13.79,hdfcnoncyclicalconsumerfundgdirectplan,hdfcnoncyclicalconsumerfundgrowthoptiondirectplan,HDFC Non-Cyclical Consumer Fund - Growth Option - Direct Plan,151804.0,INF179KC1GO3,-,HDFC Non-Cyclical Consumer Fund - Growth Option - Direct Plan,13.79,22-Jul-24,hdfcnoncyclicalconsumerfundgrowthoptiondirectplan
48230,HDFC Non-Cyclical Consumer Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,13.79,hdfcnoncyclicalconsumerfundidcwreinvestdirectplan,hdfcnoncyclicalconsumerfundidcwoptiondirectplan,HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan,151805.0,INF179KC1GP0,INF179KC1GQ8,HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan,13.79,22-Jul-24,hdfcnoncyclicalconsumerfundidcwoptiondirectplan
48010,HDFC Non-Cyclical Consumer Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.79,hdfcnoncyclicalconsumerfundidcwdirectplan,hdfcnoncyclicalconsumerfundidcwoptiondirectplan,HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan,151805.0,INF179KC1GP0,INF179KC1GQ8,HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan,13.79,22-Jul-24,hdfcnoncyclicalconsumerfundidcwoptiondirectplan
46357,HDFC Non-Cyclical Consumer Fund-Reg(G),7/22/2024 12:00:00 AM,13.614,hdfcnoncyclicalconsumerfundregg,hdfcnoncyclicalconsumerfundgrowthoption,HDFC Non-Cyclical Consumer Fund - Growth Option,151803.0,INF179KC1GR6,-,HDFC Non-Cyclical Consumer Fund - Growth Option,13.614,22-Jul-24,hdfcnoncyclicalconsumerfundgrowthoption
48096,HDFC Non-Cyclical Consumer Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,13.614,hdfcnoncyclicalconsumerfundregidcwreinvest,hdfcnoncyclicalconsumerfundidcwoption,HDFC Non-Cyclical Consumer Fund - IDCW Option,151802.0,INF179KC1GS4,INF179KC1GT2,HDFC Non-Cyclical Consumer Fund - IDCW Option,13.614,22-Jul-24,hdfcnoncyclicalconsumerfundidcwoption
48008,HDFC Non-Cyclical Consumer Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.614,hdfcnoncyclicalconsumerfundregidcw,hdfcnoncyclicalconsumerfundidcwoption,HDFC Non-Cyclical Consumer Fund - IDCW Option,151802.0,INF179KC1GS4,INF179KC1GT2,HDFC Non-Cyclical Consumer Fund - IDCW Option,13.614,22-Jul-24,hdfcnoncyclicalconsumerfundidcwoption
1116,HDFC Overnight Fund(DD-IDCW),7/22/2024 12:00:00 AM,1042.66,hdfcovernightfundddidcw,,,,,,,,,
18105,HDFC Overnight Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1042.66,hdfcovernightfundddidcwdirectplan,hdfcovernightfunddailyidcwoptiondirectplan,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,119109.0,-,INF179KB1HY1,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,1042.66,22-Jul-24,hdfcovernightfunddailyidcwoptiondirectplan
1117,HDFC Overnight Fund(G),7/22/2024 12:00:00 AM,3592.9015,hdfcovernightfundg,,,,,,,,,
18104,HDFC Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3624.9157,hdfcovernightfundgdirectplan,hdfcovernightfundgrowthoptiondirectplan,HDFC Overnight Fund - Growth Option - Direct Plan,119110.0,INF179KB1HT1,-,HDFC Overnight Fund - Growth Option - Direct Plan,3624.9157,22-Jul-24,hdfcovernightfundgrowthoptiondirectplan
48222,HDFC Pharma and Healthcare Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,13.874,hdfcpharmaandhealthcarefundgdirectplan,hdfcpharmaandhealthcarefundgrowthoptiondirectplan,HDFC Pharma and Healthcare Fund - Growth Option - Direct Plan,152082.0,INF179KC1HO1,-,HDFC Pharma and Healthcare Fund - Growth Option - Direct Plan,13.874,22-Jul-24,hdfcpharmaandhealthcarefundgrowthoptiondirectplan
48371,HDFC Pharma and Healthcare Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,13.874,hdfcpharmaandhealthcarefundidcwreinvestdirectplan,hdfcpharmaandhealthcarefundidcwoptiondirectplan,HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan,152081.0,INF179KC1HP8,INF179KC1HQ6,HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan,13.874,22-Jul-24,hdfcpharmaandhealthcarefundidcwoptiondirectplan
48223,HDFC Pharma and Healthcare Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.874,hdfcpharmaandhealthcarefundidcwdirectplan,hdfcpharmaandhealthcarefundidcwoptiondirectplan,HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan,152081.0,INF179KC1HP8,INF179KC1HQ6,HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan,13.874,22-Jul-24,hdfcpharmaandhealthcarefundidcwoptiondirectplan
48220,HDFC Pharma and Healthcare Fund-Reg(G),7/22/2024 12:00:00 AM,13.738,hdfcpharmaandhealthcarefundregg,hdfcpharmaandhealthcarefundgrowthoption,HDFC Pharma and Healthcare Fund - Growth Option,152084.0,INF179KC1HL7,-,HDFC Pharma and Healthcare Fund - Growth Option,13.738,22-Jul-24,hdfcpharmaandhealthcarefundgrowthoption
48280,HDFC Pharma and Healthcare Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,13.738,hdfcpharmaandhealthcarefundregidcwreinvest,hdfcpharmaandhealthcarefundidcwoption,HDFC Pharma and Healthcare Fund - IDCW Option,152083.0,INF179KC1HM5,INF179KC1HN3,HDFC Pharma and Healthcare Fund - IDCW Option,13.738,22-Jul-24,hdfcpharmaandhealthcarefundidcwoption
48221,HDFC Pharma and Healthcare Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.738,hdfcpharmaandhealthcarefundregidcw,hdfcpharmaandhealthcarefundidcwoption,HDFC Pharma and Healthcare Fund - IDCW Option,152083.0,INF179KC1HM5,INF179KC1HN3,HDFC Pharma and Healthcare Fund - IDCW Option,13.738,22-Jul-24,hdfcpharmaandhealthcarefundidcwoption
24804,HDFC Retirement Savings Fund-Equity Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,55.561,hdfcretirementsavingsfundequityplangdirectplan,hdfcretirementsavingsfundequityplangrowthoptiondirectplan,HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan,136094.0,INF179KB1MF0,-,HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan,55.561,22-Jul-24,hdfcretirementsavingsfundequityplangrowthoptiondirectplan
24803,HDFC Retirement Savings Fund-Equity Plan-Reg(G),7/22/2024 12:00:00 AM,49.562,hdfcretirementsavingsfundequityplanregg,hdfcretirementsavingsfundequityplangrowthoption,HDFC Retirement Savings Fund - Equity Plan - Growth Option,136090.0,INF179KB1MG8,-,HDFC Retirement Savings Fund - Equity Plan - Growth Option,49.562,22-Jul-24,hdfcretirementsavingsfundequityplangrowthoption
24808,HDFC Retirement Savings Fund-Hybrid-Debt Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,22.8951,hdfcretirementsavingsfundhybriddebtplangdirectplan,hdfcretirementsavingsfundhybriddebtplangrowthoptiondirectplan,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan,136465.0,INF179KB1MJ2,-,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan,22.8951,22-Jul-24,hdfcretirementsavingsfundhybriddebtplangrowthoptiondirectplan
24807,HDFC Retirement Savings Fund-Hybrid-Debt Plan-Reg(G),7/22/2024 12:00:00 AM,20.519,hdfcretirementsavingsfundhybriddebtplanregg,hdfcretirementsavingsfundhybriddebtplangrowthoption,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option,136466.0,INF179KB1MK0,-,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option,20.519,22-Jul-24,hdfcretirementsavingsfundhybriddebtplangrowthoption
24806,HDFC Retirement Savings Fund-Hybrid-Equity Plan(G)-Direct Plan,7/22/2024 12:00:00 AM,42.161,hdfcretirementsavingsfundhybridequityplangdirectplan,hdfcretirementsavingsfundhybridequityplangrowthoptiondirectplan,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,136464.0,INF179KB1MH6,-,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,42.161,22-Jul-24,hdfcretirementsavingsfundhybridequityplangrowthoptiondirectplan
24805,HDFC Retirement Savings Fund-Hybrid-Equity Plan-Reg(G),7/22/2024 12:00:00 AM,37.565,hdfcretirementsavingsfundhybridequityplanregg,hdfcretirementsavingsfundhybridequityplangrowthoption,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option,136463.0,INF179KB1MI4,-,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option,37.565,22-Jul-24,hdfcretirementsavingsfundhybridequityplangrowthoption
14082,HDFC Short Term Debt Fund(FN-IDCW Reinv),7/22/2024 12:00:00 AM,10.2319,hdfcshorttermdebtfundfnidcwreinv,hdfcshorttermdebtfundnormalidcwoption,HDFC Short Term  Debt Fund - Normal IDCW Option,133368.0,INF179KA1Q79,-,HDFC Short Term  Debt Fund - Normal IDCW Option,17.5755,22-Jul-24,hdfcshorttermdebtfundnormalidcwoption
35500,HDFC Short Term Debt Fund(FN-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,10.3395,hdfcshorttermdebtfundfnidcwreinvdirectplan,hdfcshorttermdebtfundnormalidcwdirectplan,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,133367.0,INF179KA1Q53,-,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.0294,22-Jul-24,hdfcshorttermdebtfundnormalidcwdirectplan
11926,HDFC Short Term Debt Fund(FN-IDCW),7/22/2024 12:00:00 AM,10.2319,hdfcshorttermdebtfundfnidcw,hdfcshorttermdebtfundnormalidcwoption,HDFC Short Term  Debt Fund - Normal IDCW Option,133368.0,INF179KA1Q79,-,HDFC Short Term  Debt Fund - Normal IDCW Option,17.5755,22-Jul-24,hdfcshorttermdebtfundnormalidcwoption
18031,HDFC Short Term Debt Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.3395,hdfcshorttermdebtfundfnidcwdirectplan,hdfcshorttermdebtfundnormalidcwdirectplan,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,133367.0,INF179KA1Q53,-,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.0294,22-Jul-24,hdfcshorttermdebtfundnormalidcwdirectplan
11925,HDFC Short Term Debt Fund(G),7/22/2024 12:00:00 AM,29.5764,hdfcshorttermdebtfundg,hdfcshorttermdebtfundgrowthoption,HDFC Short Term  Debt Fund - Growth Option,113047.0,INF179K01CU6,-,HDFC Short Term  Debt Fund - Growth Option,29.5764,22-Jul-24,hdfcshorttermdebtfundgrowthoption
18030,HDFC Short Term Debt Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,30.4296,hdfcshorttermdebtfundgdirectplan,hdfcshorttermdebtfundgrowthoptiondirectplan,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,119016.0,INF179K01YM7,-,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,30.4296,22-Jul-24,hdfcshorttermdebtfundgrowthoptiondirectplan
31673,HDFC Short Term Debt Fund(IDCW),7/22/2024 12:00:00 AM,17.5755,hdfcshorttermdebtfundidcw,hdfcshorttermdebtfundnormalidcwoption,HDFC Short Term  Debt Fund - Normal IDCW Option,133368.0,INF179KA1Q79,-,HDFC Short Term  Debt Fund - Normal IDCW Option,17.5755,22-Jul-24,hdfcshorttermdebtfundnormalidcwoption
31674,HDFC Short Term Debt Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.0294,hdfcshorttermdebtfundidcwdirectplan,hdfcshorttermdebtfundnormalidcwdirectplan,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,133367.0,INF179KA1Q53,-,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.0294,22-Jul-24,hdfcshorttermdebtfundnormalidcwdirectplan
37605,HDFC Short Term Debt Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,17.5755,hdfcshorttermdebtfundidcwreinv,hdfcshorttermdebtfundnormalidcwoption,HDFC Short Term  Debt Fund - Normal IDCW Option,133368.0,INF179KA1Q79,-,HDFC Short Term  Debt Fund - Normal IDCW Option,17.5755,22-Jul-24,hdfcshorttermdebtfundnormalidcwoption
35501,HDFC Short Term Debt Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,18.0294,hdfcshorttermdebtfundidcwreinvdirectplan,hdfcshorttermdebtfundnormalidcwdirectplan,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,133367.0,INF179KA1Q53,-,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.0294,22-Jul-24,hdfcshorttermdebtfundnormalidcwdirectplan
46223,HDFC Silver ETF,7/22/2024 12:00:00 AM,86.3993,hdfcsilveretf,dspsilveretf,DSP Silver ETF,150523.0,INF740KA1RE3,-,DSP Silver ETF,86.639,22-Jul-24,dspsilveretf
47009,HDFC Silver ETF FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,15.121,hdfcsilveretffofgdirectplan,,,,,,,,,
46465,HDFC Silver ETF FoF-Reg(G),7/22/2024 12:00:00 AM,15.019,hdfcsilveretffofregg,,,,,,,,,
18759,HDFC Small Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,152.14,hdfcsmallcapfundgdirectplan,hdfcsmallcapfundgrowthoptiondirectplan,HDFC Small Cap Fund - Growth Option - Direct Plan,130503.0,INF179KA1RW5,-,HDFC Small Cap Fund - Growth Option - Direct Plan,152.14,22-Jul-24,hdfcsmallcapfundgrowthoptiondirectplan
18758,HDFC Small Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,70.44,hdfcsmallcapfundidcwdirectplan,hdfcsmallcapfundidcwoptiondirectplan,HDFC Small Cap Fund - IDCW Option - Direct Plan,130504.0,INF179KA1RX3,INF179KA1RY1,HDFC Small Cap Fund - IDCW Option - Direct Plan,70.44,22-Jul-24,hdfcsmallcapfundidcwoptiondirectplan
35518,HDFC Small Cap Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,70.44,hdfcsmallcapfundidcwreinvdirectplan,hdfcsmallcapfundidcwoptiondirectplan,HDFC Small Cap Fund - IDCW Option - Direct Plan,130504.0,INF179KA1RX3,INF179KA1RY1,HDFC Small Cap Fund - IDCW Option - Direct Plan,70.44,22-Jul-24,hdfcsmallcapfundidcwoptiondirectplan
4455,HDFC Small Cap Fund-Reg(G),7/22/2024 12:00:00 AM,134.94,hdfcsmallcapfundregg,,,,,,,,,
4456,HDFC Small Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,48.093,hdfcsmallcapfundregidcw,hsbcsmallcapfundregularidcw,HSBC Small Cap Fund - Regular IDCW,151131.0,INF917K01QB9,INF917K01XQ3,HSBC Small Cap Fund - Regular IDCW,45.4926,22-Jul-24,hsbcsmallcapfundregularidcw
30838,HDFC Small Cap Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,48.093,hdfcsmallcapfundregidcwreinv,hdfcsmallcapfundidcwoption,HDFC Small Cap Fund - IDCW Option,130501.0,INF179KA1SA9,INF179KA1SB7,HDFC Small Cap Fund - IDCW Option,48.093,22-Jul-24,hdfcsmallcapfundidcwoption
48191,HDFC Technology Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,13.233,hdfctechnologyfundgdirectplan,hdfctechnologyfundgrowthoptiondirectplan,HDFC Technology Fund - Growth Option - Direct Plan,152059.0,INF179KC1HI3,-,HDFC Technology Fund - Growth Option - Direct Plan,13.233,22-Jul-24,hdfctechnologyfundgrowthoptiondirectplan
48279,HDFC Technology Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,13.233,hdfctechnologyfundidcwreinvestdirectplan,hdfctechnologyfundidcwoptiondirectplan,HDFC Technology Fund - IDCW Option - Direct Plan,152060.0,INF179KC1HJ1,INF179KC1HK9,HDFC Technology Fund - IDCW Option - Direct Plan,13.233,22-Jul-24,hdfctechnologyfundidcwoptiondirectplan
48192,HDFC Technology Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.233,hdfctechnologyfundidcwdirectplan,hdfctechnologyfundidcwoptiondirectplan,HDFC Technology Fund - IDCW Option - Direct Plan,152060.0,INF179KC1HJ1,INF179KC1HK9,HDFC Technology Fund - IDCW Option - Direct Plan,13.233,22-Jul-24,hdfctechnologyfundidcwoptiondirectplan
48189,HDFC Technology Fund-Reg(G),7/22/2024 12:00:00 AM,13.091,hdfctechnologyfundregg,,,,,,,,,
48224,HDFC Technology Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,13.091,hdfctechnologyfundregidcwreinvest,,,,,,,,,
48190,HDFC Technology Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.091,hdfctechnologyfundregidcw,hdfctechnologyfundidcwoption,HDFC Technology Fund - IDCW Option,152057.0,INF179KC1HG7,INF179KC1HH5,HDFC Technology Fund - IDCW Option,13.091,22-Jul-24,hdfctechnologyfundidcwoption
1331,HDFC Top 100 Fund(G),7/22/2024 12:00:00 AM,1130.858,hdfctop100fundg,,,,,,,,,
18024,HDFC Top 100 Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1215.713,hdfctop100fundgdirectplan,hdfctop100fundgrowthoptiondirectplan,HDFC Top 100 Fund - Growth Option - Direct Plan,119018.0,INF179K01YV8,-,HDFC Top 100 Fund - Growth Option - Direct Plan,1215.713,22-Jul-24,hdfctop100fundgrowthoptiondirectplan
1330,HDFC Top 100 Fund(IDCW),7/22/2024 12:00:00 AM,63.206,hdfctop100fundidcw,,,,,,,,,
9206,HDFC Top 100 Fund(IDCW)54EA,7/22/2024 12:00:00 AM,63.206,hdfctop100fundidcw54ea,,,,,,,,,
17111,HDFC Top 100 Fund(IDCW)54EB,7/22/2024 12:00:00 AM,63.206,hdfctop100fundidcw54eb,,,,,,,,,
35524,HDFC Top 100 Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,72.921,hdfctop100fundidcwdirectplan,hdfctop100fundidcwoptiondirectplan,HDFC Top 100 Fund - IDCW Option - Direct Plan,119017.0,INF179K01YT2,INF179K01YU0,HDFC Top 100 Fund - IDCW Option - Direct Plan,72.921,22-Jul-24,hdfctop100fundidcwoptiondirectplan
15882,HDFC Top 100 Fund(IDCW-Reinv),7/22/2024 12:00:00 AM,63.206,hdfctop100fundidcwreinv,,,,,,,,,
18025,HDFC Top 100 Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,72.921,hdfctop100fundidcwreinvdirectplan,hdfctop100fundidcwoptiondirectplan,HDFC Top 100 Fund - IDCW Option - Direct Plan,119017.0,INF179K01YT2,INF179K01YU0,HDFC Top 100 Fund - IDCW Option - Direct Plan,72.921,22-Jul-24,hdfctop100fundidcwoptiondirectplan
48116,HDFC Transportation and Logistics Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,16.109,hdfctransportationandlogisticsfundgdirectplan,hdfctransportationandlogisticsfundgrowthoptiondirectplan,HDFC Transportation and Logistics Fund - Growth Option - Direct Plan,151901.0,INF179KC1GU0,-,HDFC Transportation and Logistics Fund - Growth Option - Direct Plan,16.109,22-Jul-24,hdfctransportationandlogisticsfundgrowthoptiondirectplan
48231,HDFC Transportation and Logistics Fund(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,16.109,hdfctransportationandlogisticsfundidcwreinvestdirectplan,hdfctransportationandlogisticsfundidcwoptiondirectplan,HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,151899.0,INF179KC1GV8,INF179KC1GW6,HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,16.109,22-Jul-24,hdfctransportationandlogisticsfundidcwoptiondirectplan
48117,HDFC Transportation and Logistics Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.109,hdfctransportationandlogisticsfundidcwdirectplan,hdfctransportationandlogisticsfundidcwoptiondirectplan,HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,151899.0,INF179KC1GV8,INF179KC1GW6,HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,16.109,22-Jul-24,hdfctransportationandlogisticsfundidcwoptiondirectplan
48114,HDFC Transportation and Logistics Fund-Reg(G),7/22/2024 12:00:00 AM,15.928,hdfctransportationandlogisticsfundregg,hdfctransportationandlogisticsfundgrowthoption,HDFC Transportation and Logistics Fund - Growth Option,151900.0,INF179KC1GX4,-,HDFC Transportation and Logistics Fund - Growth Option,15.928,22-Jul-24,hdfctransportationandlogisticsfundgrowthoption
48188,HDFC Transportation and Logistics Fund-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,15.928,hdfctransportationandlogisticsfundregidcwreinvest,hdfctransportationandlogisticsfundidcwoption,HDFC Transportation and Logistics Fund - IDCW Option,151902.0,INF179KC1GY2,INF179KC1GZ9,HDFC Transportation and Logistics Fund - IDCW Option,15.928,22-Jul-24,hdfctransportationandlogisticsfundidcwoption
48115,HDFC Transportation and Logistics Fund-Reg(IDCW),7/22/2024 12:00:00 AM,15.928,hdfctransportationandlogisticsfundregidcw,hdfctransportationandlogisticsfundidcwoption,HDFC Transportation and Logistics Fund - IDCW Option,151902.0,INF179KC1GY2,INF179KC1GZ9,HDFC Transportation and Logistics Fund - IDCW Option,15.928,22-Jul-24,hdfctransportationandlogisticsfundidcwoption
41354,HDFC Ultra Short Term Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.092,hdfcultrashorttermfundddidcwdirectplan,,,,,,,,,
41353,HDFC Ultra Short Term Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.4229,hdfcultrashorttermfundgdirectplan,hdfcultrashorttermfunddirectplangrowthoption,HDFC Ultra Short Term Fund - Direct Plan-Growth Option,145034.0,INF179KB15Q6,-,HDFC Ultra Short Term Fund - Direct Plan-Growth Option,14.4229,22-Jul-24,hdfcultrashorttermfunddirectplangrowthoption
43524,HDFC Ultra Short Term Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,10.1102,hdfcultrashorttermfundmidcwreinvdirectplan,,,,,,,,,
41356,HDFC Ultra Short Term Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.1102,hdfcultrashorttermfundmidcwdirectplan,hdfcshorttermdebtfundnormalidcwdirectplan,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,133367.0,INF179KA1Q53,-,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,18.0294,22-Jul-24,hdfcshorttermdebtfundnormalidcwdirectplan
41355,HDFC Ultra Short Term Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.0645,hdfcultrashorttermfundwidcwdirectplan,,,,,,,,,
41350,HDFC Ultra Short Term Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,10.103,hdfcultrashorttermfundregddidcw,,,,,,,,,
39949,HDFC Ultra Short Term Fund-Reg(G),7/22/2024 12:00:00 AM,14.1613,hdfcultrashorttermfundregg,,,,,,,,,
43523,HDFC Ultra Short Term Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,10.2083,hdfcultrashorttermfundregmidcwreinv,,,,,,,,,
41352,HDFC Ultra Short Term Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.2083,hdfcultrashorttermfundregmidcw,,,,,,,,,
41351,HDFC Ultra Short Term Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,10.0639,hdfcultrashorttermfundregwidcw,,,,,,,,,
48687,Helios Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.01,heliosbalancedadvantagefundgdirectplan,heliosbalancedadvantagefunddirectplanidcwoption,Helios Balanced Advantage Fund- Direct Plan-IDCW Option,152511.0,INF0R8701152,INF0R8701160,Helios Balanced Advantage Fund- Direct Plan-IDCW Option,11.01,22-Jul-24,heliosbalancedadvantagefunddirectplanidcwoption
48688,Helios Balanced Advantage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.01,heliosbalancedadvantagefundidcwdirectplan,hdfcbalancedadvantagefundidcwplandirectplan,HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan,118969.0,INF179K01VY8,INF179K01VZ5,HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan,47.11,22-Jul-24,hdfcbalancedadvantagefundidcwplandirectplan
48678,Helios Balanced Advantage Fund-Reg(G),7/22/2024 12:00:00 AM,10.95,heliosbalancedadvantagefundregg,,,,,,,,,
48686,Helios Balanced Advantage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.95,heliosbalancedadvantagefundregidcw,hsbcbalancedadvantagefundregularidcw,HSBC Balanced Advantage Fund - Regular IDCW,151126.0,INF917K01KW8,INF917K01KX6,HSBC Balanced Advantage Fund - Regular IDCW,20.3039,22-Jul-24,hsbcbalancedadvantagefundregularidcw
48909,Helios Financial Services Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,10.18,heliosfinancialservicesfundgdirectplan,heliosfinancialservicesfunddirectplanidcwoption,Helios Financial Services Fund - Direct Plan - IDCW Option,152680.0,INF0R8701210,INF0R8701228,Helios Financial Services Fund - Direct Plan - IDCW Option,10.18,22-Jul-24,heliosfinancialservicesfunddirectplanidcwoption
48910,Helios Financial Services Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.18,heliosfinancialservicesfundidcwdirectplan,heliosfinancialservicesfunddirectplanidcwoption,Helios Financial Services Fund - Direct Plan - IDCW Option,152680.0,INF0R8701210,INF0R8701228,Helios Financial Services Fund - Direct Plan - IDCW Option,10.18,22-Jul-24,heliosfinancialservicesfunddirectplanidcwoption
48897,Helios Financial Services Fund-Reg(G),7/22/2024 12:00:00 AM,10.17,heliosfinancialservicesfundregg,,,,,,,,,
48908,Helios Financial Services Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.17,heliosfinancialservicesfundregidcw,heliosfinancialservicesfundregularplanidcwoption,Helios Financial Services Fund - Regular Plan - IDCW Option,152681.0,INF0R8701186,INF0R8701194,Helios Financial Services Fund - Regular Plan - IDCW Option,10.17,22-Jul-24,heliosfinancialservicesfundregularplanidcwoption
48301,Helios Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,13.76,heliosflexicapfundgdirectplan,heliosflexicapfunddirectplanidcwoption,Helios Flexi Cap Fund - Direct Plan - IDCW Option,152138.0,INF0R8701053,INF0R8701061,Helios Flexi Cap Fund - Direct Plan - IDCW Option,13.76,22-Jul-24,heliosflexicapfunddirectplanidcwoption
